Corona castrensis;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000102l.djvu;184
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000102r.djvu;185
Coryceum;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000103l.djvu;186
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000103r.djvu;187
Craticulum;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000104l.djvu;188
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000104r.djvu;189
Criminosa actio;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000105l.djvu;190
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000105r.djvu;191
Crusta;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000106l.djvu;192
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000106r.djvu;193
Culeus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000107l.djvu;194
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000107r.djvu;195
Cupedia;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000108l.djvu;196
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000108r.djvu;197
Curtus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000109l.djvu;198
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000109r.djvu;199
Cyparissias;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000110l.djvu;200
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000110r.djvu;201
De aqua rogo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000111l.djvu;202
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000111r.djvu;203
Decedite;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000112l.djvu;204
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000112r.djvu;205
Decoramen;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000113l.djvu;206
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000113r.djvu;207
Defatigatus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000114l.djvu;208
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000114r.djvu;209
Defunctorie;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000115l.djvu;210
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000115r.djvu;211
Deliberator;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000116l.djvu;212
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000116r.djvu;213
Demiror;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000117l.djvu;214
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000117r.djvu;215
Denuo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000118l.djvu;216
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000118r.djvu;217
Depromo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000119l.djvu;218
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000119r.djvu;219
Designator;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000120l.djvu;220
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000120r.djvu;221
