Bębnienie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000021r.djvu;19
Belweder;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000022l.djvu;20
Bestwić się[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000022r.djvu;21
Bezdzielny;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000023l.djvu;22
Bez łuski ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000023r.djvu;23
Bez potu;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000024l.djvu;24
Bez wiana;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000024r.djvu;25
Białość;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000025l.djvu;26
Bieg[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000025r.djvu;27
Biegunka [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000026l.djvu;28
Bierki;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000026r.djvu;29
Bigos;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000027l.djvu;30
Biie pot;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000027r.djvu;31
Biorę [7];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000028l.djvu;32
Bitwa;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000028r.djvu;33
Błąkanie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000029l.djvu;34
Błędny;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000029r.djvu;35
Błogosławię kogo;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000030l.djvu;36
Bluszczowe iagody[n] ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000030r.djvu;37
Bobek [3];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000031l.djvu;38
Boday;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000031r.djvu;39
Bogacę się;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000032l.djvu;40
Boiaźń;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000032r.djvu;41
Boli mię to;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000033l.djvu;42
Boża trawka;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000033r.djvu;43
Boży byt;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000034l.djvu;44
Braterskie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000034r.djvu;45
Brodzisty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000035l.djvu;46
Broskiew[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000035r.djvu;47
Brwi przyprawa;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000036l.djvu;48
Brzekacz do cykry;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000036r.djvu;49
Brzost;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000037l.djvu;50
Brzydzenie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000037r.djvu;51
Buduię [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000038l.djvu;52
Bukszpan ziele ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000038r.djvu;53
Burmistrz drugi;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000039l.djvu;54
Buyno rosłe;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000039r.djvu;55
Być Seymowi;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000040l.djvu;56
Bystry;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000040r.djvu;57
Całego cokolwiek;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000041l.djvu;58
Cap;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000041r.djvu;59
Cedr;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000042l.djvu;60
Cena wskoczyła;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000042r.djvu;61
Cesarzowa;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000043l.djvu;62
Chałastra woienna;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000043r.djvu;63
Chebd;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000044l.djvu;64
Cherlam;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000044r.djvu;65
Chłodnik pleciony;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000045l.djvu;66
Chłopskie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000045r.djvu;67
Chodzę;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000046l.djvu;68
Choroba sadowna;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000046r.djvu;69
Chorych opatruię;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000047l.djvu;70
Chrapek;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000047r.djvu;71
Chróstu zbieranie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000048l.djvu;72
Chudzący;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000048r.djvu;73
Chwalę się;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000049l.djvu;74
Chwytam[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000049r.djvu;75
Chytrzeię;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000050l.djvu;76
Ciała ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000050r.djvu;77
Ciążam;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000051l.djvu;78
Ciekę;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000051r.djvu;79
Cielesność [4];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000052l.djvu;80
Cień;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000052r.djvu;81
Ciernie wyrywam;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000053l.djvu;82
Cieszę[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000053r.djvu;83
Ciężary;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000054l.djvu;84
Ciżba;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000054r.djvu;85
Co Bog da [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000055l.djvu;86
Co li;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000055r.djvu;87
Co rozumiesz;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000056l.djvu;88
Co za dziw;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000056r.djvu;89
Cudze konia;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000057l.djvu;90
Cwiczę się;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000057r.djvu;91
Cyc;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000058l.djvu;92
Cynobrowaty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000058r.djvu;93
Cyzyoianus;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000059l.djvu;94
Czarnawy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000059r.djvu;95
Czart [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000060l.djvu;96
Czas wielki;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000060r.djvu;97
Czczę [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000061l.djvu;98
Czekanie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000061r.djvu;99
Czerstwość;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000062l.djvu;100
Czerwony złoty marchwiany;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000062r.djvu;101
Częścią;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000063l.djvu;102
Często[2] ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000063r.djvu;103
Członek [6];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000064l.djvu;104
Czoło ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000064r.djvu;105
Cztery palce;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000065l.djvu;106
Czuryło ziele;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000065r.djvu;107
Czworogłowy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000066l.djvu;108
Czynię sobie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000066r.djvu;109
Czyszczenie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000067l.djvu;110
Dach wodę;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000067r.djvu;111
Daię na kościół;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000068l.djvu;112
Daię przykład;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000068r.djvu;113
Dała;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000069l.djvu;114
Daley[4];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000069r.djvu;115
Darem;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000070l.djvu;116
Data;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000070r.djvu;117
Dawności [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000071l.djvu;118
Dęćie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000071r.djvu;119
Desperacya;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000072l.djvu;120
Dla uciechy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000072r.djvu;121
Dług [3];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000073l.djvu;122
Długowłosy[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000073r.djvu;123
Dnieie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000074l.djvu;124
Do kąd[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000074r.djvu;125
Do słowa przełożyć;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000075l.djvu;126
Do żywego ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000075r.djvu;127
Dobroczynny;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000076l.djvu;128
Dobrzeby;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000076r.djvu;129
Dobywam miasta;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000077l.djvu;130
Dochodzi[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000077r.djvu;131
Dodaię ostatka;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000078l.djvu;132
Doię;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000078r.djvu;133
Dokuczam;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000079l.djvu;134
Dołożnie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000079r.djvu;135
Domawiam słowa;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000080l.djvu;136
Donoszę co;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000080r.djvu;137
Dorastam czego;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000081l.djvu;138
Dość to;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000081r.djvu;139
Dostaię [3];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000082l.djvu;140
Dostatni sobie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000082r.djvu;141
Doświadczam [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000083l.djvu;142
Dotyka się ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000083r.djvu;143
Dowiaduję się [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000084l.djvu;144
Doyrzę czego;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000084r.djvu;145
Drabina z podporą;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000085l.djvu;146
Dratwa;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000085r.djvu;147
Drewniczy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000086l.djvu;148
Droga[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000086r.djvu;149
Drożdże oleyne;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000087l.djvu;150
Drużba;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000087r.djvu;151
Drzewiey;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000088l.djvu;152
Duchowny;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000088r.djvu;153
Duszę kogo;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000089l.djvu;154
Dwa funty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000089r.djvu;155
Dwornie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000090l.djvu;156
Dwunastnik;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000090r.djvu;157
Dylowy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000091l.djvu;158
Dystylowana[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000091r.djvu;159
Dżdżowy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000092l.djvu;160
Dzieci opatruię;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000092r.djvu;161
Dziedzina;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000093l.djvu;162
Dzielę co[2] ;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000093r.djvu;163
Dzień, i noc;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000094l.djvu;164
Dzień powszedni;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000094r.djvu;165
Dziesiątek żołnierzow;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000095l.djvu;166
Dziewczętom;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000095r.djvu;167
Dzika farba;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000096l.djvu;168
Dziurkowaty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000096r.djvu;169
Dziwuię [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000097l.djvu;170
Egzemplarz pierwszy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000097r.djvu;171
Fałszesz;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000098l.djvu;172
Fara;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000098r.djvu;173
Farbowny;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000099l.djvu;174
Figa owoc;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000099r.djvu;175
Filarowanie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000100l.djvu;176
Fladrowaty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000100r.djvu;177
Folguię sobie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000101l.djvu;178
Fórta;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000101r.djvu;179
Frasuię kogo;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000102l.djvu;180
Fryszt[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000102r.djvu;181
Funtowy, funtowny;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000103l.djvu;182
Gadowe ziele;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000103r.djvu;183
Gałęzie puszczam;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000104l.djvu;184
Gardłem[5];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000104r.djvu;185
Gardzenie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000105l.djvu;186
Garść[4];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000105r.djvu;187
W oryginale błędna pagina: 187;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000106;106l.djvu;188
Gęś[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000106r.djvu;189
Giermek;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000107l.djvu;190
Gładzę[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000107r.djvu;191
Gleyt [3];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000108l.djvu;192
Głos[6];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000108r.djvu;193
Głowa [5];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000109l.djvu;194
Głuchy[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000109r.djvu;195
Gminowy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000110l.djvu;196
Gniewam się[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000110r.djvu;197
Gnoiek;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000111l.djvu;198
Godło o przyszłych;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000111r.djvu;199
Godzinnik;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000112l.djvu;200
Gołość[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000112r.djvu;201
Góra [3];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000113l.djvu;202
Gorczyca;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000113r.djvu;203
Gorze się;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000114l.djvu;204
Gospoda u kogo;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000114r.djvu;205
Gotuię się;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000115l.djvu;206
Gracuię;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000115r.djvu;207
Graniasty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000116l.djvu;208
Groblą kopię;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000116r.djvu;209
Gromadzą się;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000117l.djvu;210
Grosz;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000117r.djvu;211
Grożę się [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000118l.djvu;212
Gruby[4];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000118r.djvu;213
Gruszka [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000119l.djvu;214
Gryzienie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000119r.djvu;215
Grzech [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000120l.djvu;216
Grzyb[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000120r.djvu;217
Gunia, suknia gruba;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000121l.djvu;218
Gwałt[4];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000121r.djvu;219
Gwiaździsty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000122l.djvu;220
Haftuię;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000122r.djvu;221
Hałunisty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000123l.djvu;222
Hamulec;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000123r.djvu;223
Hasłowy;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000124l.djvu;224
Hetmanienie;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000124r.djvu;225
Hoyność;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000125l.djvu;226
Iowszem;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000125r.djvu;227
Iabłka [4];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000126l.djvu;228
Iądrko winney;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000126r.djvu;229
Iakby;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000127l.djvu;230
Iak napocześniey;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000127r.djvu;231
Iaki, iakowy [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000128l.djvu;232
Iako do snopa;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000128r.djvu;233
Iako to bywa;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000129l.djvu;234
Iamisty;http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000129r.djvu;235
Iarzyna [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000130l.djvu;236
Iaśnieię[n];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000130r.djvu;237
Iaszczurka [2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000131l.djvu;238
Iawor[2];http://ebuw.uw.edu.pl/Content/283674/Kt1i.djvu?djvuopts&page=00000131r.djvu;239
